김포,37.592299,126.768356
김포,37.58700244,126.7606632
시흥,37.45071304,126.8038421
죽령,36.91372023,128.3969014,,,,,,,,,,,,,,,,
아포,36.19807703,128.2591005,,,,,,,,,,,,,,,,
선산,36.21309917,128.2621289,,,,,,,,,,,,,,,,
오봉,36.09261436,128.2616627,,,,,,,,,,,,,,,,
개진,35.7041488,128.417746,,,,,,,,,,,,,,,,
삼춘,36.42102683,128.576998,,,,,,,,,,,,,,,,
하화,36.41882715,128.699326,,,,,,,,,,,,,,,,
묵계,36.43786162,128.9287923,,,,,,,,,,,,,,,,
지품,36.4809483,129.1747296,,,,,,,,,,,,,,,,
수암,36.46159596,129.2107704,,,,,,,,,,,,,,,,
일광,35.29233912,129.2061941,,,,,,,,,,,,,,,,
일광,35.29233912,129.2061941,,,,,,,,,,,,,,,,
김해,35.22085404,128.8702906,,,,,,,,,,,,,,,,
김해,35.22085404,128.8702906,,,,,,,,,,,,,,,,
북창원,35.28314827,128.6172025,,,,,,,,,,,,,,,,
진례,35.24932395,128.7589787,,,,,,,,,,,,,,,,
진례,35.24528591,128.7603006,,,,,,,,,,,,,,,,
창원,35.26331546,128.6120097,,,,,,,,,,,,,,,,
창원,35.26331546,128.6120097,,,,,,,,,,,,,,,,
곤양,35.05317013,127.9446964,,,,,,,,,,,,,,,,
곤양,35.05317013,127.9446964,,,,,,,,,,,,,,,,
지수,35.20659712,128.2537064,,,,,,,,,,,,,,,,
지수,35.20799567,128.2582372,,,,,,,,,,,,,,,,
서상,35.63527857,127.7088355,,,,,,,,,,,,,,,,
서상,35.63350327,127.7139066,,,,,,,,,,,,,,,,
수동,35.51724618,127.7962334,,,,,,,,,,,,,,,,
수동,35.51724618,127.7962334,,,,,,,,,,,,,,,,
금서,35.44032162,127.8532348,,,,,,,,,,,,,,,,
금서,35.43837913,127.8547834,,,,,,,,,,,,,,,,
진주,35.1974427,128.0291887,,,,,,,,,,,,,,,,
진주,35.19697858,128.0295319,,,,,,,,,,,,,,,,
울산,35.55044188,129.1675288,,,,,,,,,,,,,,,,
울산,35.55007712,129.1676029,,,,,,,,,,,,,,,,
현풍,35.66671716,128.435925,,,,,,,,,,,,,,,,
창녕,35.53087935,128.4885717,,,,,,,,,,,,,,,,
창녕,35.54493533,128.4757461,,,,,,,,,,,,,,,,
금곡,35.09473045,128.1642909,,,,,,,,,,,,,,,,
금곡,35.09495156,128.1644658,,,,,,,,,,,,,,,,
고성,34.98175411,128.3735157,,,,,,,,,,,,,,,,
고성,34.98175411,128.3735157,,,,,,,,,,,,,,,,
내남,35.75225939,129.194721,,,,,,,,,,,,,,,,
언양,35.59837007,129.140183,,,,,,,,,,,,,,,,
삼남,35.545332,129.118872,,,,,,,,,,,,,,,,
양산,35.34312987,129.0428034,,,,,,,,,,,,,,,,
양산,35.34235591,129.0421478,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
